Date,Time,Race,Gender,Body_Size,Age_Range,Basket_Size,Wash_Item,Washer_No,Dryer_No,TimeSpent_minutes,TotalSpent_RM,weather,With_Kids,Kids_Category,Race_fac,Gender_fac,Wash_Item_fac,weather_fac,Body_Size_oe,Basket_Size_oe,Kids_Category_oe,With_Kids_oe
14/02/2016,15:49:38,chinese,male,moderate,42,small,blankets,3,7,50,14,Sunny,no,no_kids,2,0,1,1,1,0,0,0
14/01/2016,2:53:53,chinese,female,moderate,24,big,blankets,6,8,38,10,Sunny,yes,young,2,1,1,1,1,1,3,1
20/02/2016,21:54:43,chinese,male,moderate,58,small,blankets,6,7,50,21,Sunny,no,no_kids,2,0,1,1,1,0,0,0
6/12/2015,12:30:30,chinese,female,fat,29,small,blankets,3,7,47,12,Sunny,yes,toddler,2,1,1,1,2,0,2,1
22/02/2016,6:33:22,chinese,female,moderate,58,small,clothes,3,10,19,9,Sunny,yes,toddler,2,1,0,1,1,0,2,1
10/2/2016,16:53:49,malay,female,fat,40,big,clothes,4,7,58,15,Sunny,yes,baby,0,1,0,1,2,1,1,1
7/2/2016,12:47:27,indian,male,fat,30,small,blankets,5,7,52,12,Sunny,no,no_kids,1,0,1,1,2,0,0,0
1/3/2016,10:02:21,malay,male,fat,41,small,clothes,5,9,24,7,Sunny,yes,young,0,0,0,1,2,0,3,1
2/1/2016,17:34:32,foreigner ,male,moderate,33,small,clothes,3,8,22,13,Sunny,yes,young,3,0,0,1,1,0,3,1
11/1/2016,8:03:25,foreigner ,female,moderate,22,big,blankets,5,10,25,12,Sunny,no,no_kids,3,1,1,1,1,1,0,0
21/02/2016,20:10:57,foreigner ,female,moderate,36,big,clothes,3,9,27,20,Rainy,no,no_kids,3,1,0,0,1,1,0,0
30/12/2015,14:37:36,malay,male,fat,54,big,clothes,6,9,24,7,Sunny,no,no_kids,0,0,0,1,2,1,0,0
14/12/2015,23:33:31,foreigner ,male,thin,53,small,clothes,3,10,45,20,Rainy,no,no_kids,3,0,0,0,0,0,0,0
10/12/2015,18:27:24,foreigner ,male,thin,59,small,clothes,6,10,38,14,Sunny,yes,young,3,0,0,1,0,0,3,1
24/01/2016,3:19:42,chinese,male,moderate,30,big,blankets,6,9,48,13,Sunny,no,no_kids,2,0,1,1,1,1,0,0
9/12/2015,13:03:36,indian,male,thin,46,big,blankets,6,7,51,18,Sunny,no,no_kids,1,0,1,1,0,1,0,0
26/12/2015,1:11:32,malay,female,moderate,32,small,clothes,5,9,46,12,Rainy,no,no_kids,0,1,0,0,1,0,0,0
3/1/2016,4:33:59,chinese,male,fat,25,small,clothes,6,8,41,10,Sunny,no,no_kids,2,0,0,1,2,0,0,0
18/12/2015,18:25:06,malay,female,moderate,33,small,blankets,3,8,47,11,Rainy,yes,baby,0,1,1,0,1,0,1,1
17/01/2016,15:24:03,malay,female,thin,31,big,blankets,5,7,53,13,Rainy,no,no_kids,0,1,1,0,0,1,0,0
17/12/2015,8:12:46,indian,male,moderate,49,big,blankets,6,8,20,19,Rainy,no,no_kids,1,0,1,0,1,1,0,0
19/01/2016,5:58:27,chinese,male,thin,43,small,blankets,5,10,36,15,Rainy,yes,young,2,0,1,0,0,0,3,1
1/2/2016,3:43:37,foreigner ,female,moderate,50,small,blankets,6,9,51,21,Rainy,yes,baby,3,1,1,0,1,0,1,1
10/2/2016,15:38:50,indian,female,moderate,21,big,clothes,3,9,48,19,Rainy,no,no_kids,1,1,0,0,1,1,0,0
19/02/2016,14:44:45,malay,female,moderate,38,big,clothes,6,10,29,10,Rainy,no,no_kids,0,1,0,0,1,1,0,0
25/02/2016,17:23:18,foreigner ,male,moderate,30,big,blankets,4,7,23,20,Rainy,yes,baby,3,0,1,0,1,1,1,1
7/1/2016,2:37:47,foreigner ,male,fat,58,big,blankets,6,8,57,18,Sunny,yes,baby,3,0,1,1,2,1,1,1
10/12/2015,8:11:18,indian,female,moderate,39,big,blankets,6,10,25,10,Sunny,yes,toddler,1,1,1,1,1,1,2,1
16/01/2016,21:15:07,chinese,male,thin,26,big,clothes,3,9,56,11,Sunny,no,no_kids,2,0,0,1,0,1,0,0
13/12/2015,9:15:36,chinese,female,moderate,27,small,blankets,4,8,15,17,Sunny,no,no_kids,2,1,1,1,1,0,0,0
27/02/2016,11:27:57,foreigner ,female,fat,60,big,clothes,3,9,21,7,Sunny,no,no_kids,3,1,0,1,2,1,0,0
23/12/2015,21:18:07,indian,male,thin,38,small,clothes,3,10,15,18,Sunny,no,no_kids,1,0,0,1,0,0,0,0
26/01/2016,20:50:43,malay,male,fat,18,small,clothes,3,9,50,16,Sunny,no,no_kids,0,0,0,1,2,0,0,0
17/02/2016,21:13:37,indian,female,thin,22,small,blankets,4,9,13,11,Rainy,yes,baby,1,1,1,0,0,0,1,1
15/01/2016,9:48:24,malay,female,moderate,18,small,clothes,4,9,32,13,Sunny,no,no_kids,0,1,0,1,1,0,0,0
3/1/2016,15:27:09,malay,male,fat,60,small,blankets,3,7,35,10,Sunny,no,no_kids,0,0,1,1,2,0,0,0
1/2/2016,13:17:51,indian,male,fat,40,big,blankets,5,8,42,15,Sunny,no,no_kids,1,0,1,1,2,1,0,0
5/12/2015,22:49:38,chinese,female,thin,43,small,blankets,4,8,12,20,Rainy,no,no_kids,2,1,1,0,0,0,0,0
8/2/2016,22:34:17,malay,female,thin,38,small,blankets,5,8,44,19,Rainy,yes,young,0,1,1,0,0,0,3,1
15/02/2016,0:27:09,chinese,female,thin,39,big,blankets,3,10,52,15,Sunny,yes,young,2,1,1,1,0,1,3,1
11/1/2016,5:57:55,foreigner ,female,fat,19,small,clothes,4,10,34,15,Sunny,no,no_kids,3,1,0,1,2,0,0,0
13/12/2015,10:57:01,malay,female,moderate,23,big,blankets,5,9,49,19,Sunny,no,no_kids,0,1,1,1,1,1,0,0
1/12/2015,23:12:24,indian,male,moderate,58,small,blankets,5,7,12,18,Sunny,yes,baby,1,0,1,1,1,0,1,1
8/2/2016,17:57:52,indian,female,moderate,50,big,clothes,3,8,58,17,Rainy,no,no_kids,1,1,0,0,1,1,0,0
23/12/2015,3:00:53,indian,male,moderate,46,big,clothes,4,9,33,21,Rainy,no,no_kids,1,0,0,0,1,1,0,0
19/01/2016,9:16:26,indian,female,thin,47,small,blankets,6,9,18,15,Sunny,no,no_kids,1,1,1,1,0,0,0,0
4/2/2016,18:40:00,chinese,male,moderate,47,small,clothes,6,7,52,17,Sunny,no,no_kids,2,0,0,1,1,0,0,0
11/12/2015,0:11:26,chinese,female,thin,18,big,blankets,3,8,58,7,Sunny,no,no_kids,2,1,1,1,0,1,0,0
9/2/2016,8:19:52,indian,male,fat,23,big,clothes,3,8,57,7,Rainy,yes,toddler,1,0,0,0,2,1,2,1
17/12/2015,13:11:08,chinese,male,thin,53,big,blankets,3,7,28,11,Sunny,no,no_kids,2,0,1,1,0,1,0,0
10/2/2016,6:14:09,chinese,male,moderate,47,big,blankets,4,10,56,13,Sunny,yes,toddler,2,0,1,1,1,1,2,1
28/12/2015,0:26:22,indian,female,thin,32,big,blankets,5,7,35,9,Sunny,no,no_kids,1,1,1,1,0,1,0,0
8/1/2016,2:57:34,chinese,female,moderate,32,small,blankets,5,7,24,21,Sunny,no,no_kids,2,1,1,1,1,0,0,0
23/02/2016,23:02:32,malay,male,thin,47,big,blankets,6,7,54,7,Rainy,yes,toddler,0,0,1,0,0,1,2,1
11/1/2016,5:00:55,chinese,female,thin,49,small,blankets,3,7,50,8,Sunny,no,no_kids,2,1,1,1,0,0,0,0
21/02/2016,10:43:30,indian,male,fat,39,small,clothes,4,7,50,20,Sunny,no,no_kids,1,0,0,1,2,0,0,0
9/2/2016,1:32:00,foreigner ,male,moderate,27,big,blankets,4,7,28,14,Sunny,yes,young,3,0,1,1,1,1,3,1
8/1/2016,13:29:17,indian,male,moderate,41,big,blankets,4,10,52,20,Sunny,no,no_kids,1,0,1,1,1,1,0,0
4/1/2016,2:31:09,malay,male,thin,39,big,blankets,3,7,51,16,Sunny,no,no_kids,0,0,1,1,0,1,0,0
13/02/2016,15:08:16,malay,male,fat,56,big,blankets,3,9,25,8,Rainy,yes,young,0,0,1,0,2,1,3,1
10/1/2016,3:37:02,malay,female,thin,42,small,blankets,6,7,38,11,Rainy,yes,young,0,1,1,0,0,0,3,1
10/1/2016,6:43:50,chinese,male,moderate,30,big,clothes,3,9,24,15,Sunny,no,no_kids,2,0,0,1,1,1,0,0
28/12/2015,22:30:32,foreigner ,male,fat,20,small,clothes,3,9,25,16,Rainy,no,no_kids,3,0,0,0,2,0,0,0
6/1/2016,9:07:35,malay,male,moderate,58,big,blankets,3,10,40,13,Sunny,no,no_kids,0,0,1,1,1,1,0,0
29/01/2016,20:31:30,foreigner ,male,thin,60,small,clothes,6,9,54,7,Rainy,no,no_kids,3,0,0,0,0,0,0,0
28/02/2016,22:00:10,indian,male,thin,46,big,clothes,4,9,51,13,Sunny,yes,toddler,1,0,0,1,0,1,2,1
28/12/2015,13:14:54,indian,female,thin,37,small,blankets,3,9,14,10,Rainy,no,no_kids,1,1,1,0,0,0,0,0
26/01/2016,22:49:45,malay,male,moderate,39,small,clothes,4,9,32,14,Sunny,yes,baby,0,0,0,1,1,0,1,1
28/01/2016,14:24:25,malay,female,thin,47,small,clothes,4,8,45,19,Sunny,no,no_kids,0,1,0,1,0,0,0,0
1/1/2016,1:03:37,foreigner ,female,thin,31,small,clothes,6,9,56,11,Sunny,yes,young,3,1,0,1,0,0,3,1
18/01/2016,22:35:10,foreigner ,female,fat,18,big,blankets,5,10,30,17,Sunny,no,no_kids,3,1,1,1,2,1,0,0
4/12/2015,15:19:51,foreigner ,female,moderate,50,small,blankets,4,7,55,17,Sunny,no,no_kids,3,1,1,1,1,0,0,0
3/2/2016,4:48:42,malay,male,moderate,19,small,blankets,3,10,53,21,Rainy,yes,young,0,0,1,0,1,0,3,1
7/1/2016,10:27:45,chinese,male,thin,20,big,clothes,5,7,53,14,Sunny,no,no_kids,2,0,0,1,0,1,0,0
9/1/2016,14:45:55,foreigner ,female,fat,48,small,clothes,3,9,58,11,Rainy,no,no_kids,3,1,0,0,2,0,0,0
13/12/2015,7:23:39,indian,female,moderate,55,small,blankets,6,7,35,11,Sunny,no,no_kids,1,1,1,1,1,0,0,0
23/02/2016,3:03:45,chinese,male,thin,26,small,blankets,3,7,15,15,Sunny,no,no_kids,2,0,1,1,0,0,0,0
14/02/2016,10:02:52,foreigner ,female,fat,40,small,clothes,3,10,39,21,Sunny,yes,baby,3,1,0,1,2,0,1,1
15/02/2016,13:56:06,foreigner ,male,fat,42,small,blankets,5,10,58,10,Sunny,no,no_kids,3,0,1,1,2,0,0,0
1/3/2016,14:14:46,chinese,female,thin,41,big,blankets,6,10,49,7,Rainy,no,no_kids,2,1,1,0,0,1,0,0
17/01/2016,18:24:06,malay,female,moderate,41,small,blankets,6,9,13,13,Rainy,yes,toddler,0,1,1,0,1,0,2,1
27/01/2016,3:20:03,indian,male,moderate,51,small,clothes,3,9,52,8,Sunny,no,no_kids,1,0,0,1,1,0,0,0
22/12/2015,13:33:11,foreigner ,female,moderate,22,big,blankets,5,8,52,14,Rainy,no,no_kids,3,1,1,0,1,1,0,0
13/12/2015,17:12:24,chinese,female,moderate,42,small,blankets,3,10,32,15,Sunny,no,no_kids,2,1,1,1,1,0,0,0
18/12/2015,6:30:43,indian,female,fat,43,big,clothes,5,7,18,9,Rainy,no,no_kids,1,1,0,0,2,1,0,0
9/1/2016,15:51:01,chinese,female,moderate,21,small,blankets,6,7,59,12,Sunny,yes,baby,2,1,1,1,1,0,1,1
1/1/2016,6:57:25,malay,male,fat,34,big,clothes,4,8,15,8,Rainy,no,no_kids,0,0,0,0,2,1,0,0
30/12/2015,20:55:39,indian,male,thin,42,big,clothes,3,10,25,12,Sunny,yes,young,1,0,0,1,0,1,3,1
25/01/2016,14:17:43,foreigner ,male,moderate,42,big,blankets,3,9,14,10,Sunny,no,no_kids,3,0,1,1,1,1,0,0
4/2/2016,9:24:18,malay,male,moderate,32,big,blankets,3,7,34,14,Rainy,no,no_kids,0,0,1,0,1,1,0,0
7/1/2016,10:37:14,indian,female,thin,49,small,clothes,5,7,44,11,Sunny,yes,toddler,1,1,0,1,0,0,2,1
1/12/2015,18:59:54,malay,male,moderate,59,big,blankets,6,7,13,20,Sunny,no,no_kids,0,0,1,1,1,1,0,0
24/12/2015,2:18:15,indian,female,moderate,32,big,blankets,3,7,36,14,Rainy,no,no_kids,1,1,1,0,1,1,0,0
14/12/2015,23:05:52,indian,female,fat,20,big,clothes,4,9,58,8,Rainy,no,no_kids,1,1,0,0,2,1,0,0
9/12/2015,14:18:03,malay,female,fat,27,big,blankets,5,7,34,10,Sunny,no,no_kids,0,1,1,1,2,1,0,0
23/02/2016,21:04:44,malay,female,moderate,37,small,blankets,4,7,37,18,Sunny,no,no_kids,0,1,1,1,1,0,0,0
23/01/2016,13:33:52,malay,female,fat,30,big,blankets,5,7,53,8,Sunny,no,no_kids,0,1,1,1,2,1,0,0
21/02/2016,0:13:19,foreigner ,female,fat,38,big,clothes,6,7,57,21,Sunny,no,no_kids,3,1,0,1,2,1,0,0
19/02/2016,14:17:02,malay,female,thin,43,big,blankets,3,10,51,7,Sunny,no,no_kids,0,1,1,1,0,1,0,0
14/12/2015,5:30:45,indian,female,moderate,41,big,clothes,6,8,13,19,Rainy,yes,baby,1,1,0,0,1,1,1,1
9/12/2015,22:57:12,chinese,male,moderate,40,small,blankets,5,9,16,10,Sunny,yes,baby,2,0,1,1,1,0,1,1
7/12/2015,11:38:21,indian,female,fat,57,small,clothes,5,8,51,21,Rainy,no,no_kids,1,1,0,0,2,0,0,0
28/12/2015,10:55:34,foreigner ,female,fat,43,big,blankets,5,10,41,11,Rainy,no,no_kids,3,1,1,0,2,1,0,0
7/1/2016,9:24:48,chinese,female,moderate,27,small,clothes,3,9,30,12,Sunny,no,no_kids,2,1,0,1,1,0,0,0
5/1/2016,4:32:34,malay,female,thin,59,small,clothes,5,7,40,15,Rainy,yes,toddler,0,1,0,0,0,0,2,1
10/1/2016,23:38:22,chinese,female,thin,40,big,blankets,5,8,15,14,Sunny,no,no_kids,2,1,1,1,0,1,0,0
27/12/2015,18:11:48,foreigner ,female,fat,55,small,clothes,4,7,16,9,Rainy,no,no_kids,3,1,0,0,2,0,0,0
15/02/2016,10:51:16,chinese,male,moderate,41,small,blankets,4,10,49,16,Rainy,yes,toddler,2,0,1,0,1,0,2,1
27/01/2016,1:14:22,malay,female,thin,54,small,blankets,4,10,30,16,Sunny,no,no_kids,0,1,1,1,0,0,0,0
15/01/2016,17:10:41,indian,female,moderate,24,big,blankets,3,7,45,9,Sunny,no,no_kids,1,1,1,1,1,1,0,0
19/02/2016,8:15:05,indian,female,thin,37,big,blankets,5,9,53,21,Rainy,no,no_kids,1,1,1,0,0,1,0,0
28/01/2016,19:58:32,indian,female,thin,38,small,blankets,6,9,41,10,Sunny,yes,toddler,1,1,1,1,0,0,2,1
24/12/2015,21:11:36,chinese,female,moderate,60,small,clothes,6,8,59,10,Sunny,no,no_kids,2,1,0,1,1,0,0,0
11/2/2016,0:11:10,indian,female,fat,47,small,clothes,4,9,44,7,Rainy,yes,toddler,1,1,0,0,2,0,2,1
19/02/2016,9:41:17,foreigner ,female,fat,20,small,clothes,5,10,46,17,Rainy,yes,toddler,3,1,0,0,2,0,2,1
19/12/2015,19:11:56,malay,female,moderate,25,big,clothes,4,10,29,18,Sunny,yes,toddler,0,1,0,1,1,1,2,1
13/02/2016,1:32:11,chinese,female,fat,52,small,clothes,4,8,20,17,Sunny,yes,toddler,2,1,0,1,2,0,2,1
16/12/2015,17:09:59,chinese,female,thin,57,big,blankets,3,8,28,13,Rainy,yes,toddler,2,1,1,0,0,1,2,1
27/02/2016,12:18:02,chinese,male,fat,32,small,clothes,4,8,49,20,Sunny,no,no_kids,2,0,0,1,2,0,0,0
3/2/2016,20:06:34,foreigner ,female,moderate,23,small,blankets,4,7,50,13,Sunny,yes,baby,3,1,1,1,1,0,1,1
4/12/2015,23:36:11,malay,male,thin,29,small,blankets,5,7,55,18,Rainy,no,no_kids,0,0,1,0,0,0,0,0
29/02/2016,14:39:09,foreigner ,male,fat,33,big,blankets,4,8,50,13,Sunny,no,no_kids,3,0,1,1,2,1,0,0
21/12/2015,14:42:10,foreigner ,female,thin,33,big,clothes,6,7,11,12,Sunny,yes,toddler,3,1,0,1,0,1,2,1
17/01/2016,18:35:06,malay,female,thin,47,small,blankets,4,8,32,17,Sunny,yes,toddler,0,1,1,1,0,0,2,1
1/2/2016,5:13:46,indian,male,thin,55,big,clothes,3,10,29,20,Sunny,no,no_kids,1,0,0,1,0,1,0,0
25/12/2015,20:53:09,malay,female,thin,34,small,clothes,3,7,47,11,Rainy,yes,toddler,0,1,0,0,0,0,2,1
21/02/2016,8:27:52,indian,female,moderate,49,small,clothes,3,7,15,13,Rainy,yes,young,1,1,0,0,1,0,3,1
10/1/2016,5:15:33,malay,female,thin,28,small,clothes,6,9,40,18,Sunny,yes,young,0,1,0,1,0,0,3,1
10/12/2015,8:09:46,foreigner ,female,thin,29,big,blankets,5,7,17,7,Sunny,no,no_kids,3,1,1,1,0,1,0,0
11/2/2016,18:57:25,chinese,male,fat,49,small,clothes,6,8,52,17,Sunny,yes,toddler,2,0,0,1,2,0,2,1
10/2/2016,7:06:10,malay,male,thin,48,big,clothes,3,10,35,7,Sunny,no,no_kids,0,0,0,1,0,1,0,0
11/1/2016,21:29:53,foreigner ,female,thin,58,small,clothes,5,8,19,20,Sunny,no,no_kids,3,1,0,1,0,0,0,0
20/12/2015,20:39:56,indian,female,fat,21,big,blankets,6,7,22,14,Sunny,yes,toddler,1,1,1,1,2,1,2,1
25/02/2016,4:14:25,indian,male,fat,22,small,clothes,5,10,22,15,Sunny,no,no_kids,1,0,0,1,2,0,0,0
6/2/2016,20:50:05,chinese,male,moderate,35,big,blankets,5,9,23,17,Rainy,no,no_kids,2,0,1,0,1,1,0,0
17/02/2016,16:10:12,chinese,male,fat,51,small,clothes,6,10,17,20,Rainy,no,no_kids,2,0,0,0,2,0,0,0
5/2/2016,14:41:34,chinese,male,thin,45,small,blankets,3,8,21,16,Sunny,no,no_kids,2,0,1,1,0,0,0,0
26/02/2016,20:03:26,malay,female,moderate,44,small,clothes,5,7,38,17,Sunny,no,no_kids,0,1,0,1,1,0,0,0
25/12/2015,0:00:56,chinese,male,moderate,35,small,blankets,4,9,31,17,Sunny,no,no_kids,2,0,1,1,1,0,0,0
23/02/2016,17:53:17,chinese,male,thin,43,big,blankets,3,7,38,16,Sunny,yes,young,2,0,1,1,0,1,3,1
5/1/2016,22:44:50,indian,male,thin,58,big,clothes,3,8,58,13,Sunny,yes,young,1,0,0,1,0,1,3,1
16/01/2016,0:58:07,indian,male,moderate,60,big,blankets,6,7,41,17,Sunny,no,no_kids,1,0,1,1,1,1,0,0
2/1/2016,18:36:22,malay,female,moderate,44,small,clothes,6,7,13,7,Rainy,no,no_kids,0,1,0,0,1,0,0,0
4/1/2016,14:36:25,chinese,female,thin,35,small,clothes,4,10,44,14,Sunny,no,no_kids,2,1,0,1,0,0,0,0
12/1/2016,0:17:11,chinese,male,fat,52,small,clothes,3,8,53,13,Sunny,no,no_kids,2,0,0,1,2,0,0,0
7/1/2016,14:23:33,malay,female,thin,55,small,blankets,4,10,26,12,Rainy,no,no_kids,0,1,1,0,0,0,0,0
21/02/2016,8:15:45,malay,male,moderate,39,small,clothes,5,9,51,17,Rainy,yes,toddler,0,0,0,0,1,0,2,1
25/01/2016,23:53:59,indian,male,moderate,30,big,clothes,5,7,45,14,Sunny,yes,toddler,1,0,0,1,1,1,2,1
5/1/2016,15:58:19,malay,female,thin,21,small,clothes,5,8,51,14,Rainy,no,no_kids,0,1,0,0,0,0,0,0
4/2/2016,5:51:12,indian,female,moderate,19,small,blankets,4,8,36,15,Rainy,yes,baby,1,1,1,0,1,0,1,1
21/12/2015,16:52:12,malay,male,moderate,45,big,clothes,4,10,14,20,Sunny,no,no_kids,0,0,0,1,1,1,0,0
16/01/2016,1:57:56,chinese,female,moderate,53,big,clothes,4,9,30,8,Sunny,yes,toddler,2,1,0,1,1,1,2,1
1/3/2016,23:57:59,chinese,female,fat,38,small,blankets,3,7,51,19,Sunny,no,no_kids,2,1,1,1,2,0,0,0
1/2/2016,4:03:43,chinese,male,moderate,40,small,clothes,4,10,12,9,Rainy,no,no_kids,2,0,0,0,1,0,0,0
1/2/2016,4:13:43,foreigner ,male,thin,58,small,clothes,4,9,37,7,Rainy,yes,baby,3,0,0,0,0,0,1,1
17/02/2016,20:10:34,malay,female,moderate,22,big,blankets,5,7,48,14,Sunny,no,no_kids,0,1,1,1,1,1,0,0
31/12/2015,17:57:22,malay,male,thin,38,big,blankets,4,7,31,14,Rainy,yes,baby,0,0,1,0,0,1,1,1
1/3/2016,2:43:36,chinese,male,thin,45,small,clothes,3,7,13,13,Sunny,no,no_kids,2,0,0,1,0,0,0,0
21/01/2016,10:45:09,foreigner ,female,fat,50,big,clothes,4,10,37,13,Sunny,no,no_kids,3,1,0,1,2,1,0,0
5/12/2015,21:04:15,foreigner ,male,fat,57,big,clothes,3,8,50,13,Sunny,no,no_kids,3,0,0,1,2,1,0,0
7/2/2016,3:07:01,malay,female,fat,45,big,clothes,4,10,18,20,Rainy,no,no_kids,0,1,0,0,2,1,0,0
7/12/2015,4:31:05,malay,female,thin,46,small,blankets,3,9,34,18,Sunny,yes,young,0,1,1,1,0,0,3,1
11/1/2016,9:53:26,indian,male,moderate,55,small,clothes,4,8,17,21,Sunny,yes,toddler,1,0,0,1,1,0,2,1
4/12/2015,3:28:01,foreigner ,male,moderate,59,small,clothes,6,8,28,19,Rainy,no,no_kids,3,0,0,0,1,0,0,0
9/1/2016,10:06:10,foreigner ,male,fat,55,big,clothes,5,8,34,15,Sunny,yes,toddler,3,0,0,1,2,1,2,1
28/12/2015,4:17:05,indian,male,thin,44,small,blankets,6,7,60,17,Sunny,yes,baby,1,0,1,1,0,0,1,1
14/12/2015,5:04:13,malay,female,thin,27,small,blankets,5,9,46,19,Sunny,yes,young,0,1,1,1,0,0,3,1
14/01/2016,19:57:20,indian,female,thin,43,small,clothes,3,7,37,10,Sunny,no,no_kids,1,1,0,1,0,0,0,0
1/12/2015,4:10:44,foreigner ,female,thin,50,small,blankets,3,8,25,16,Rainy,yes,toddler,3,1,1,0,0,0,2,1
13/02/2016,0:38:51,indian,female,thin,38,small,clothes,5,9,22,7,Sunny,no,no_kids,1,1,0,1,0,0,0,0
17/02/2016,11:54:14,chinese,male,thin,30,small,blankets,3,9,20,9,Sunny,no,no_kids,2,0,1,1,0,0,0,0
1/12/2015,21:30:33,foreigner ,female,moderate,58,small,clothes,3,8,54,16,Sunny,no,no_kids,3,1,0,1,1,0,0,0
1/12/2015,18:00:34,indian,female,fat,18,big,clothes,4,10,21,8,Sunny,yes,baby,1,1,0,1,2,1,1,1
12/12/2015,5:59:55,foreigner ,male,thin,42,big,clothes,4,7,37,13,Sunny,no,no_kids,3,0,0,1,0,1,0,0
30/12/2015,23:27:07,malay,female,fat,44,big,blankets,6,9,51,13,Sunny,no,no_kids,0,1,1,1,2,1,0,0
6/12/2015,0:01:35,indian,male,moderate,34,small,clothes,6,10,51,10,Sunny,yes,young,1,0,0,1,1,0,3,1
8/2/2016,7:12:22,indian,female,moderate,44,small,clothes,3,9,46,16,Sunny,yes,toddler,1,1,0,1,1,0,2,1
27/01/2016,4:21:12,foreigner ,female,moderate,18,big,clothes,6,8,29,12,Sunny,no,no_kids,3,1,0,1,1,1,0,0
31/12/2015,17:44:29,chinese,male,fat,24,small,blankets,3,8,57,8,Rainy,no,no_kids,2,0,1,0,2,0,0,0
19/12/2015,5:21:51,foreigner ,male,thin,21,small,clothes,5,7,48,21,Sunny,no,no_kids,3,0,0,1,0,0,0,0
17/12/2015,13:05:43,indian,male,fat,54,small,clothes,3,8,37,8,Sunny,no,no_kids,1,0,0,1,2,0,0,0
20/02/2016,23:25:49,indian,male,thin,56,big,blankets,5,9,37,21,Sunny,no,no_kids,1,0,1,1,0,1,0,0
14/02/2016,17:17:32,malay,male,moderate,44,big,blankets,5,7,56,14,Sunny,yes,toddler,0,0,1,1,1,1,2,1
10/12/2015,16:35:23,malay,male,fat,20,big,clothes,4,9,16,13,Sunny,no,no_kids,0,0,0,1,2,1,0,0
10/12/2015,8:47:48,indian,female,fat,22,big,clothes,3,8,38,13,Sunny,yes,toddler,1,1,0,1,2,1,2,1
29/02/2016,1:37:12,foreigner ,male,thin,41,small,clothes,5,9,27,14,Rainy,no,no_kids,3,0,0,0,0,0,0,0
15/02/2016,0:18:46,malay,male,thin,56,small,blankets,3,10,50,14,Sunny,yes,young,0,0,1,1,0,0,3,1
3/2/2016,3:54:21,foreigner ,female,moderate,51,small,clothes,4,7,22,19,Sunny,no,no_kids,3,1,0,1,1,0,0,0
29/12/2015,19:20:07,malay,female,thin,58,big,blankets,4,10,60,15,Sunny,yes,young,0,1,1,1,0,1,3,1
16/02/2016,20:45:31,malay,female,thin,35,big,blankets,5,7,58,7,Sunny,no,no_kids,0,1,1,1,0,1,0,0
26/02/2016,2:30:50,chinese,female,thin,32,small,clothes,3,8,43,19,Sunny,yes,toddler,2,1,0,1,0,0,2,1
28/01/2016,8:05:57,chinese,female,moderate,37,small,clothes,3,10,13,20,Sunny,no,no_kids,2,1,0,1,1,0,0,0
18/01/2016,2:14:18,foreigner ,female,moderate,52,big,clothes,4,10,45,11,Sunny,no,no_kids,3,1,0,1,1,1,0,0
28/12/2015,20:54:00,chinese,female,thin,31,big,blankets,5,10,13,13,Sunny,no,no_kids,2,1,1,1,0,1,0,0
26/12/2015,1:05:50,indian,female,fat,25,small,clothes,5,10,59,15,Rainy,yes,baby,1,1,0,0,2,0,1,1
23/02/2016,14:19:16,chinese,female,thin,23,small,clothes,5,10,43,17,Sunny,yes,young,2,1,0,1,0,0,3,1
15/02/2016,13:02:48,chinese,male,fat,56,small,clothes,4,10,18,20,Rainy,no,no_kids,2,0,0,0,2,0,0,0
25/12/2015,18:30:35,foreigner ,female,moderate,30,small,blankets,4,10,48,16,Sunny,no,no_kids,3,1,1,1,1,0,0,0
6/12/2015,15:53:30,chinese,male,fat,30,small,clothes,5,7,19,14,Sunny,yes,young,2,0,0,1,2,0,3,1
4/1/2016,0:55:17,malay,female,moderate,59,small,clothes,5,8,50,10,Rainy,no,no_kids,0,1,0,0,1,0,0,0
15/02/2016,4:37:57,foreigner ,female,thin,44,big,blankets,4,9,30,13,Sunny,no,no_kids,3,1,1,1,0,1,0,0
29/01/2016,16:19:53,malay,female,moderate,56,big,blankets,6,8,54,12,Sunny,yes,young,0,1,1,1,1,1,3,1
13/01/2016,15:22:49,malay,female,moderate,46,small,blankets,3,10,37,11,Rainy,yes,young,0,1,1,0,1,0,3,1
18/02/2016,9:24:27,foreigner ,male,fat,18,big,blankets,6,7,28,17,Sunny,yes,young,3,0,1,1,2,1,3,1
29/01/2016,21:01:45,indian,male,thin,59,small,clothes,4,8,28,9,Sunny,no,no_kids,1,0,0,1,0,0,0,0
22/12/2015,19:42:13,foreigner ,female,moderate,49,big,clothes,4,9,17,18,Rainy,yes,toddler,3,1,0,0,1,1,2,1
13/12/2015,20:21:42,malay,female,fat,18,small,clothes,6,9,23,13,Rainy,yes,baby,0,1,0,0,2,0,1,1
6/12/2015,11:21:30,malay,male,thin,26,small,blankets,3,10,47,17,Rainy,yes,baby,0,0,1,0,0,0,1,1
21/12/2015,2:56:28,chinese,female,fat,50,small,clothes,3,7,31,12,Rainy,yes,toddler,2,1,0,0,2,0,2,1
